Language,Namespace,Key
fr,common,facilityDetails.subtitle
fr,common,userMenu.profile
fr,common,contact.form.inquiryType.options.partnership
fr,common,auth.errors.invalidEmail
fr,common,auth.login.passwordReset.title
fr,common,dashboard.tutorial.allPagesDesc
fr,common,jobPreferences.preferredWorkRadius
fr,common,dashboard.onboarding.step3.chain.description
fr,common,../admin/pages/system/AuditLogs
fr,common,cta.title
fr,common,settings.accountDeletion.swissLawNotice
fr,common,dashboard.onboarding.buttons.contactAndFinish
fr,common,auth.errors.networkError
fr,common,documents.replace
fr,common,settings.leaveFacility.success
fr,common,settings.facilityMemberships.title
fr,common,auth.phoneVerificationCode
fr,common,canvas
fr,common,settings.accountDeletion.immediatelyDeleted
fr,common,personalDetails.phonePlaceholder
fr,common,relatedPosts
fr,common,personalDetails.phoneNumber
fr,common,settings.accountDeletion.reauthMessage
fr,common,operations.workerRequirementsTitle
fr,common,cta.forProfessionals
fr,common,../pages/GLNTestVerifPage
fr,common,dashboard.onboarding.step1.areYouEmployed
fr,common,labels.workPercentage
fr,common,auth.signup.lastName
fr,common,auth.signup.unsavedChangesWarning
fr,common,auth.signup.alreadyHaveAccount
fr,common,../../../../services/firebaseService
fr,common,standardView
fr,common,dashboard.onboarding.phoneVerification.sendCode
fr,common,auth.invitation.role
fr,common,../admin/pages/payroll/PayrollExport
fr,common,operations.placeholder
fr,common,auth.signup.lastNamePlaceholder
fr,common,values.value4.description
fr,common,auth.signup.sendCode
fr,common,operations.selectPharmacistOrPlaceholder
fr,common,../pages/TestPhonePage
fr,common,auth.login.passwordReset.backToLogin
fr,common,dashboard.navigation.settings
fr,common,Failed to save changes
fr,common,cookies.sections
fr,common,subscription.features.classic.profileManagement
fr,common,contact.form.messagePlaceholder
fr,common,operations.selectDays
fr,common,subscription.features.classic.basicMatching
fr,common,../pages/TestPopupPage
fr,common,auth.errors.invalidEmailCode
fr,common,en-US
fr,common,accountBasics.errors.deleteFailed
fr,common,privacy.sections.content.document_title
fr,common,subscription.facility.basic.price
fr,common,page_view
fr,common,documents.selectReferencePlaceholder
fr,common,accountBasics.confirmDeleteAccount
fr,common,-
fr,common,dashboard.onboarding.errors.no_facility_found
fr,common,operations.invitationEmailSubject
fr,common,auth.errors.multipleErrors
fr,common,createEvent
fr,common,accountBasics.privacySettings
fr,common,auth.rememberPassword
fr,common,professional
fr,common,labels.benefits
fr,common,dashboard.onboarding.step5.title
fr,common,dashboard.onboarding.step1.termsAcceptanceText
fr,common,labels.workingHours
fr,common,values.value1.title
fr,common,story.paragraph3
fr,common,auth.success.codeSent
fr,common,errors.notLoggedIn
fr,common,contact.form.success.message
fr,common,../pages/profile/Profile
fr,common,dashboard.onboarding.buttons.sending
fr,common,auth.phoneNumber
fr,common,story.paragraph2
fr,common,accountBasics.loginInfo
fr,common,../pages/personalDashboard/PersonalDashboard
fr,common,workspace
fr,common,involvedParties
fr,common,auth.signup.phoneVerificationDesc
fr,common,accountBasics.confirmDelete
fr,common,dashboard.navigation.overview
fr,common,operations.noWorkersAssigned
fr,common,operations.selectWorkerOrPlaceholder
fr,common,operations.selectWorkerType
fr,common,dashboard.onboarding.phoneVerification.tooManyRequests
fr,common,Failed to save facility profile.
fr,common,contact.form.name
fr,common,auth.login.loggingIn
fr,common,common.saving
fr,common,accessLevelChoice.fullAccess
fr,common,dashboard.onboarding.step3.chain.messageToSupport
fr,common,Error approving user.
fr,common,subscription.facility.premium.title
fr,common,values.value5.description
fr,common,Schedule deleted successfully!
fr,common,../pages/contracts/Contracts
fr,common,subscription.features.classic.documentStorage
fr,common,auth.errors.wrongPassword
fr,common,../../services/firebase
fr,common,accessLevelChoice.teamAccess.benefit1
fr,common,auth.signup.resend
fr,common,dashboard.header.resetProfileTitle
fr,common,dashboard.onboarding.errors.generic_error
fr,common,dashboard.onboarding.step1.restrictedServices.modal.note
fr,common,auth.errors.accountDisabled
fr,common,auth.errors.invalidCode
fr,common,auth.signup.subtitle
fr,common,User account has been disabled.
fr,common,settings.availabilitySettingsDescription
fr,common,privacy.description
fr,common,dashboard.onboarding.docs.upload_id
fr,common,jobPreferences.title
fr,common,values.value4.title
fr,common,dashboard.tutorial.currentPage
fr,common,settings.accountDeletion.confirmMismatch
fr,common,operations.shareEmail
fr,common,contact.form.message
fr,common,Error updating shift status
fr,common,subscription.upgrade
fr,common,dashboard.onboarding.step2.facility
fr,common,countries
fr,common,meta.keywords
fr,common,dashboard.onboarding.step1.restrictedServices.modal.willHaveAccess
fr,common,validation.passwordsDoNotMatch
fr,common,view_listing
fr,common,contact.form.errors.subjectRequired
fr,common,common.selectTab
fr,common,accountBasics.errors.currentPasswordRequired
fr,common,settings.marketplaceSettingsDescription
fr,common,auth.verificationCode
fr,common,.time-slots
fr,common,subscription.upgrading
fr,common,auth.errors.emailInUse
fr,common,notSpecified
fr,common,dashboard.onboarding.step4.title
fr,common,dashboard.onboarding.professional_gln.text_new
fr,common,dashboard.header.resetConfirm
fr,common,account.title
fr,common,./firebase
fr,common,dashboard.navigation.marketplace
fr,common,subscription.features.facility.basic.facilityProfile
fr,common,Error loading document. Please try again.
fr,common,contact.form.inquiryType.options.general
fr,common,|
fr,common,settings.leaveFacility.message
fr,common,settings.accountDeletion.description
fr,common,accessLevelChoice.teamAccess.benefit4
fr,common,../pages/calendar/Calendar
fr,common,message
fr,common,settings.dangerZone
fr,common,auth.login.passwordReset.sendEmail
fr,common,subscription.features.facility.premium.advancedReporting
fr,common,../locales/en/blog/posts.json
fr,common,billingInformation.hiringInfoTitle
fr,common,auth.resetEmailSent
fr,common,accountBasics.private
fr,common,errors.loadingConfig
fr,common,settings.privacySettingsTitle
fr,common,privacy.title
fr,common,untitledContract
fr,common,settings.dataSecurityTitle
fr,common,auth.errors.userNotFound
fr,common,settings.accountManagement.title
fr,common,./components/Header/Header
fr,common,Error loading image
fr,common,#
fr,common,accessLevelChoice.teamAccess
fr,common,@
fr,common,subscription.upgradeToStandard
fr,common,settings.leaveFacility.confirmPrompt
fr,common,auth.passwordReset.emailSent
fr,common,dashboard.onboarding.step1.facilityLegalNotice
fr,common,dashboard.onboarding.buttons.validate
fr,common,Permission denied (Search). Ensure you have admin rights or that the database rules allow filtering.
fr,common,dashboard.header.profileResetSuccess
fr,common,../../../services/firebase
fr,common,billingInformation.accessCodePlaceholder
fr,common,auth.signup.emailPlaceholder
fr,common,auth.errors.resetFailed
fr,common,labels.startDate
fr,common,auth.signup.accountCreated
fr,common,settings.accountManagement.subtitle
fr,common,dashboard.onboarding.step1.professionalLegalText2
fr,common,auth.signup.confirmPassword
fr,common,contactCta.description
fr,common,../../../config/keysDatabase
fr,common,accountBasics.twoFactorAuthentication
fr,common,dashboard.tutorial.currentPageOnlyDesc
fr,common,validation.passwordTooShort
fr,common,collapse
fr,common,auth.signup.password
fr,common,.time-grid
fr,common,compensationAndBenefits
fr,common,jobPreferences.subtitle
fr,common,billingInformation.sendTestEmail
fr,common,auth.invitation.accepting
fr,common,phonePrefixes
fr,common,dashboard.onboarding.buttons.sendCode
fr,common,auth.login.noAccount
fr,common,settings.availabilityNotesDescription
fr,common,employer
fr,common,labels.probation
fr,common,Please enter keywords to search for
fr,common,hero.cta.work
fr,common,terms.legalDisclaimer
fr,common,operations.workerTypes.none
fr,common,h1meta.title
fr,common,operations.usePlaceholderName
fr,common,settings.accountDeletion.loadingPreview
fr,common,operations.placeholderName
fr,common,auth.errors.tooManyAttempts
fr,common,Error inviting employee. Please try again.
fr,common,billingInformation.bankingAccessTitle
fr,common,contact.form.errors.emailInvalid
fr,common,subscription.premium.title
fr,common,settings.accountDeletion.confirmMessage
fr,common,Schedule created successfully!
fr,common,Failed to save professional profile.
fr,common,auth.errors.passwordRequirements
fr,common,auth.signup.firstName
fr,common,common.uploaded
fr,common,tags
fr,common,dashboard.onboarding.phoneVerification.codeLabel
fr,common,dashboard.header.profileResetError
fr,common,auth.errors.passwordsDoNotMatch
fr,common,subscription.features.premium.advancedAnalytics
fr,common,personalDetails.useExistingData
fr,common,contractTypes
fr,common,auth.signup.createAccount
fr,common,billingInformation.viewBankingData
fr,common,operations.everyday
fr,common,errors.title
fr,common,dashboard.onboarding.buttons.nextStep
fr,common,billingInformation.yourPhone
fr,common,roles.admin
fr,common,subscription.features.facility.premium.dedicatedManager
fr,common,operations.openingTime
fr,common,jobPreferences.selectStatus
fr,common,Error rejecting user.
fr,common,.
fr,common,deleteContract
fr,common,name
fr,common,support.contact.subtitle
fr,common,auth.login.email
fr,common,accountDataExport
fr,common,personalDetails.firstName
fr,common,accountBasics.emailNotifications
fr,common,settings.leaveFacility.warning
fr,common,billingInformation.sendToEmail
fr,common,settings.privacySettingsDescription
fr,common,eventTypeLabels.availability
fr,common,editEvent
fr,common,../admin/pages/finance/RevenueAnalysis
fr,common,operations.placeholderNameRequired
fr,common,billingInformation.sendCodeError
fr,common,billingInformation.residencyPermitTitle
fr,common,contactCta.title
fr,common,auth.goToLogin
fr,common,settings.savedSuccessfully
fr,common,dashboard.onboarding.docs.select_doc_type
fr,common,jobPreferences.km
fr,common,../pages/organization/OrganizationDashboard
fr,common,shareThisPost
fr,common,terms.tableOfContents.title
fr,common,/workspaces
fr,common,settings.saveFailed
fr,common,dashboard.onboarding.step3.chain.messagePlaceholder
fr,common,jobPreferences.workParametersTitle
fr,common,contact.form.emailPlaceholder
fr,common,hero.cta.recruit
fr,common,../pages/glnTest/GLNTestPage
fr,common,values.title
fr,common,story.title
fr,common,postNotFoundDescription
fr,common,auth.invitation.loadError
fr,common,../admin/pages/finance/BalanceSheet
fr,common,auth.signup.signUpWithGoogle
fr,common,dashboard.onboarding.step3.chain.phonePrefix
fr,common, 
fr,common,common.selectPlaceholder
fr,common,dashboard.onboarding.step1.restrictedServices.description
fr,common,../dashboard/DashboardRoot
fr,common,dashboard.navigation.contracts
fr,common,dashboard.onboarding.step1.title
fr,common,settings.platformSettingsTitle
fr,common,social.title
fr,common,accountBasics.uploading
fr,common,contact.form.subject
fr,common,../admin/pages/operations/LinkedInJobScraper
fr,common,auth.signup.title
fr,common,accountBasics.errors.newPasswordTooShort
fr,common,auth.errors.googleSignupFailed
fr,common,contact.form.inquiryType.options.professional
fr,common,personalDetails.recentlyExtractedData
fr,common,personalDetails.upload
fr,common,dashboard.header.search
fr,common,contact.form.inquiryType.options.media
fr,common,personalDetails.title
fr,common,terms.sections
fr,common,auth.signup.continueToApp
fr,common,auth.verificationSent.backToHome
fr,common,accountBasics.errors.passwordUpdateFailed
fr,common,accountBasics.deleteEffect2
fr,common,dashboard.header.resetProfileMessage
fr,common,restart
fr,common,privacy.sections.content.sections
fr,common,settings.accountDeletion.processing
fr,common,dashboard.onboarding.phoneVerification.sendFailed
fr,common,terms.meta.title
fr,common,userRole
fr,common,dashboard.onboarding.errors.gln_required
fr,common,../admin/pages/system/NotificationsCenter
fr,common,[URGENT] CHAIN - Executive Staff Setup Request
fr,common,dashboard.onboarding.errors.gln_length
fr,common,Error updating pay rate
fr,common,auth.signup.sending
fr,common,subject
fr,common,../../../services/firebaseService
fr,common,Facility Profile created.
fr,common,../professionals/configs/professionals-doctor.json
fr,common,operations.workerTypeOtherPlaceholder
fr,dashboardProfile,operations.editWorkerRequirement
fr,dashboardProfile,operations.workerTypes.other
fr,dashboardProfile,documents.uploading
fr,dashboardProfile,documents.billingDocument
fr,dashboardProfile,operations.addWorkerRequirement
fr,dashboardProfile,common.autofillTabSuccess
fr,dashboardProfile,common.fillCurrentTab
fr,dashboardProfile,operations.workerTypes.pharmacist
fr,dashboardProfile,operations.workerTypes.assistant
fr,dashboardProfile,operations.workerTypes.cashier
fr,dashboardProfile,operations.workerTypes.pharmacyTechnician
fr,dashboardProfile,common.autofillOptions
fr,dashboardProfile,operations.noWorkerRequirements
fr,dashboardProfile,common.betaFill
fr,dashboardProfile,common.autofillSuccess
fr,dashboardProfile,operations.facilityRolesTitle
fr,dashboardProfile,common.fillAll
fr,dashboardProfile,operations.addTeamMember
fr,organization,ats.title
fr,organization,policy.title
fr,organization,directory.emptyState
fr,organization,directory.searchPlaceholder
fr,organization,tabs.headquarters
fr,organization,spend.title
fr,organization,directory.title
fr,organization,hq.tools
fr,organization,tabs.overview
fr,organization,organigram.hqTitle
it,,
it,Error creating schedule,
it,Error deleting schedule,
it,Error disabling user,
it,Error starting impersonation,
it,Error updating schedule,
it,Failed,
it,Failed to create,
it,Failed to delete facility,
it,Failed to leave facility,
it,New status,
it,New status (open/filled/confirmed/completed/cancelled),
it,Reason for disabling this account,
it,Rejection reason,
it,admin,dashboard.emailCenter
it,admin,emailCenter.title
it,admin,sidebar.linkedinJobScraper
it,admin,emailCenter.subtitle
it,admin,dashboard.emailCenterDesc
it,admin,sidebar.emailCenter
it,common,accountBasics.reauthenticateTitle
it,common,auth.errors.emailRequired
it,common,faq.description
it,common,meta.description
it,common,personalDetails.lastName
it,common,account.subtitle
it,common,accountBasics.reauthenticateMessagePasswordDelete
it,common,Error approving user. Please try again.
it,common,operations.editWorkerRequirement
it,common,dashboard.tutorial.currentPageOnlyTitle
it,common,operations.addWorkerRequirement
it,common,values.value5.title
it,common,auth.signup.termsAndConditions
it,common,operations.closed
it,common,operations.quantity
it,common,subscription.features.facility.standard.advancedSearch
it,common,operations.workerTypeRequired
it,common,contact.form.subjectPlaceholder
it,common,/
it,common,subscription.upgradeFailed
it,common,auth.invitation.loginRequired
it,common,billingInformation.accessCodeError
it,common,documents.workExperience
it,common,values.value3.title
it,common,accountBasics.confirmPassword
it,common,billingInformation.title
it,common,missionVision.conclusion
it,common,Push notification would be sent now
it,common,accessLevelChoice.quickStart
it,common,dashboard.onboarding.phoneVerification.codeRequired
it,common,auth.loginLink
it,common,auth.invitation.accept
it,common,terms.meta.keywords
it,common,termsAndConditions
it,common,labels.vacation
it,common,Error exporting payroll data. Please try again.
it,common,contact.form.title
it,common,operations.workerSelectionRequired
it,common,billingInformation.bankingInfo
it,common,../pages/TestPage
it,common,dashboard.navigation.organization
it,common,settings.advancedTab
it,common,billingInformation.hiringInfoMessage
it,common,No shifts found for the selected period.
it,common,dashboard.onboarding.errors.missing_profession
it,common,restartTutorial.title
it,common,settings.accountDeletion.deleteButton
it,common,professionalBackground.subtitle
it,common,cancel
it,common,operations.addWorker
it,common,dashboard.onboarding.buttons.verifying
it,common,auth.errors.tooManyRequests
it,common,dashboard.onboarding.phoneVerification.codeExpired
it,common,subscription.facilitySubtitle
it,common,dashboard.tutorial.allPagesTitle
it,common,readMore
it,common,Error saving document. Please try again.
it,common,categories
it,common,contact.form.email
it,common,settings.notificationPreferencesDescription
it,common,Error loading document
it,common,./auditLogger
it,common,subscription.features.premium.dedicatedSupport
it,common,missionVision.commitmentSection.points
it,common,back
it,common,contact.form.inquiryType.label
it,common,editContract
it,common,share_content
it,common,accessLevelChoice.backToOnboarding
it,common,Error loading PDF
it,common,settings.leaveFacility.dialogTitle
it,common,Error scraping jobs. Please try again.
it,common,Facility deleted successfully.
it,common,settings.premiumFeatureRequired
it,common,noResults
it,common,contact.form.phone
it,common,accountBasics.2faIsEnabledMessage
it,common,settings.title
it,common,../admin/pages/finance/SpendingsTracker
it,common,professionalBackground.summary
it,common,expand
it,common,_
it,common,dashboard.onboarding.step1.facilityLegalText3
it,common,missionVision.experienceSection.paragraph2
it,common,tabs.accountManagement
it,common,User not found
it,common,map.title
it,common,settings.accountDeletion.reauthMessageGoogle
it,common,pdfView
it,common,auth.signup.continue
it,common,billingInformation.employmentEligibilityTitle
it,common,dashboard.header.createProfessional
it,common,[aria-label=
it,common,subscription.currentPlan
it,common,section.subsection.key
it,common,subscription.features.premium.smsNotifications
it,common,dashboard.onboarding.step2.organization
it,common,dashboard.onboarding.step1.restrictedServices.modal.jobPostulations
it,common,accountBasics.googleAuthMessage
it,common,privacy.sections.content.titre_document
it,common,dashboard.onboarding.phoneVerification.verifying
it,common,Admin rights granted.
it,common,personalDetails.selectDocument
it,common,dashboard.onboarding.step1.restrictedServices.modal.cancel
it,common,dashboard.onboarding.step2.organizationDescription
it,common,auth.forgotPassword.title
it,common,billingInformation.billingAddress
it,common,auth.signup.codeSent
it,common,subscription.facility.standard.title
it,common,auth.signup.verifyPhone
it,common,operations.assignedWorkers
it,common,accountBasics.title
it,common,?
it,common,dashboard.onboarding.step3.chain.phoneNumberPlaceholder
it,common,operations.facilityRequired
it,common,auth.login.resetPasswordLink
it,common,operations.placeholderNamePlaceholder
it,common,dashboard.tutorial.currentPageOnly
it,common,dashboard.onboarding.phoneVerification.invalidCode
it,common,subscription.subtitle
it,common,subscription.title
it,common,operations.invitationEmailBody
it,common,jobPreferences.preferredShiftsAndContracts
it,common,settings.availabilitySettingsTitle
it,common,settings.accountDeletion.title
it,common,errors.loadingProfile
it,common,common.copy
it,common,subscription.classic.price
it,common,postNotFound
it,common,restartTutorial.button
it,common,subscription.perMonth
it,common,operations.personnalize
it,common,jobPreferences.availability
it,common,accountBasics.emailVerified
it,common,settings.accountDeletion.confirmPlaceholder
it,common,missionVision.experienceSection.paragraph1
it,common,terms.lastUpdated
it,common,auth.forgotPassword.subtitle
it,common,values.value2.description
it,common,de-CH
it,common,dashboard.onboarding.step1.restrictedServices.modal.createProfile
it,common,contact.form.errors.emailRequired
it,common,personalDetails.noDocumentsAvailable
it,common,personalDetails.email
it,common,auth.signup.verifyEmail
it,common,noPostsFound
it,common,invalidDate
it,common,Error updating role. Please try again.
it,common,subscription.features.facility.basic.emailNotifications
it,common,accessLevelChoice.fullAccess.benefit1
it,common,values.value1.description
it,common,accountBasics.deleteWarningPermanent
it,common,auth.errors.recaptchaFailed
it,common,subtitle
it,common,dashboard.tutorial.allPages
it,common,billingInformation.insurance
it,common,userMenu.language
it,common,auth.login.signupLink
it,common,accessLevelChoice.glnRequired
it,common,firebase/firestore
it,common,../pages/payroll/PayrollDashboard
it,common,dashboard.onboarding.buttons.completeAccount
it,common,accountDeletionPreview
it,common,.boxed-switchfield-switch-label
it,common,accountBasics.deleteAccountDescription
it,common,Professional Profile created.
it,common,faq.button
it,common,dashboard.onboarding.step1.restrictedServices.modal.marketplaceAccess
it,common,settings.accountDeletion.retainedForLegalReasons
it,common,Error exporting user data. Please try again.
it,common,accountBasics.updatePassword
it,common,operations.workerTypeOtherRequired
it,common,accountBasics.errors.passwordChangeFailed
it,common,auth.loginWithGoogle
it,common,accountBasics.password
it,common,auth.login.forgotPassword
it,common,auth.errors.confirmPasswordRequired
it,common,billingInformation.bankingAccessGranted
it,common,dashboard.onboarding.docs.title
it,common,sidebar.categories
it,common,jobPreferences.desiredWorkPercentage
it,common,auth.errors.nameRequired
it,common,common.processing
it,common,dashboard.onboarding.phoneVerification.verify
it,common,professionalBackground.title
it,common,userMenu.logout
it,common,noContractsFound
it,common,auth.errors.invalidPhoneCode
it,common,common.mandatoryFields
it,common,settings.accountDeletion.noLegalRecords
it,common,allCategories
it,common,web-vitals
it,common,settings.platformSettingsDescription
it,common,../facilities/configs/facility.json
it,common,subscription.features.facility.premium.customBranding
it,common,auth.login.title
it,common,billingInformation.resendCode
it,common,auth.success.phoneVerified
it,common,accountBasics.deleteAccountDialogTitle
it,common,availability
it,common,accountBasics.addPicture
it,common,contact.form.submit
it,common,operations.facilityRolesTitle
it,common,dashboard.onboarding.step2.title
it,common,hero.title
it,common,subscription.features.premium.priorityMatching
it,common,accountBasics.deleteConfirmationDetails
it,common,\n
it,common,errors.retry
it,common,contact.form.namePlaceholder
it,common,dashboard.onboarding.step1.restrictedServices.modal.intro
it,common,billingInformation.sendToPhone
it,common,contact.form.submitting
it,common,apply_filter
it,common,billingInformation.sendCode
it,common,common.linkCopied
it,common,dashboard.onboarding.step1.restrictedServices.modal.internalScheduling
it,common,contact.form.phonePlaceholder
it,common,privacy.sections.content.last_updated_full_text
it,common,accessLevelChoice.completeProfile
it,common,jobPreferences.workPreferences
it,common,operations.invitationWhatsAppMessage
it,common,settings.operationalSettingsTitle
it,common,auth.signup.email
it,common,auth.signup.creating
it,common,privacy.sections
it,common,../pages/admin/EmailCenter
it,common,auth.invitation.facility
it,common,style
it,common,personalDetails.phonePrefix
it,common,created
it,common,ctaDescription
it,common,documents.selectEducationPlaceholder
it,common,userMenu.user
it,common,/invite/
it,common,auth.verificationSent.title
it,common,account.passwordManagementDescription
it,common,billingInformation.accessCodeLabel
it,common,backToBlog
it,common,searchResults
it,common,dashboard.header.createBusiness
it,common,dashboard.onboarding.step3.chain.phoneNumber
it,common,accountBasics.smsNotifications
it,common,dashboard.onboarding.step1.termsAcceptance
it,common,operations.invitationGenerationFailed
it,common,operations.workerRequirementsDescription
it,common,dashboard.onboarding.step1.note
it,common,subscription.premium.price
it,common,dashboard.onboarding.step3.chain.title
it,common,dashboard.onboarding.step1.restrictedServices.modal.title
it,common,operations.workerRequirement
it,common,common.cached
it,common,accessLevelChoice.selectTeamAccess
it,common,accountBasics.errors.uploadFailed
it,common,cantons
it,common,personalDetails.summaryPlaceholder
it,common,subscription.facilityTitle
it,common,dashboard.onboarding.step5.description
it,common,settings.notificationPreferencesTitle
it,common,billingInformation.testEmailSent
it,common,accessLevelChoice.teamAccess.benefit3
it,common,accessLevelChoice.title
it,common,labels.type
it,common,auth.signup.welcomeMessage
it,common,subscription.features.premium.bankingAccess
it,common,jobPreferences.targetHourlyRate
it,common,subscription.features.facility.standard.analytics
it,common,professionalBackground.experience
it,common,dashboard.onboarding.step2.professional
it,common,dashboard.onboarding.step2.facilityDescription
it,common,accountBasics.subtitle
it,common,facility
it,common,subscription.upgradeToPremium
it,common,type
it,common,auth.errors.googleLoginFailed
it,common,billingInformation.testEmailFailed
it,common,dashboard.onboarding.step1.facilityLegalText1
it,common,contact.form.companyPlaceholder
it,common,accountBasics.public
it,common,dashboard.onboarding.step1.restrictedServices.title
it,common,auth.signup.emailVerificationDesc
it,common,accessLevelChoice.fullAccess.benefit4
it,common,hero.tagLine
it,common,dashboard.onboarding.step4.description
it,common,Error exporting shifts
it,common,missionVision.commitmentSection.title
it,common,dashboard.onboarding.errors.missing_document_type
it,common,dashboard.onboarding.step1.professionalLegalText3
it,common,personalDetails.subtitle
it,common,billingInformation.bankingAccessMessage
it,common,subscription.features.facility.premium.apiAccess
it,common,errors.loadingConversations
it,common,contact.form.errors.nameRequired
it,common,dashboard.onboarding.docs.facility_bill.title
it,common,accountBasics.deleteAccount
it,common,settings.leaveFacility.button
it,common,Admin rights removed.
it,common,contact.form.success.title
it,common,locked
it,common,dashboard.onboarding.phoneVerification.sending
it,common,dashboard.onboarding.step1.facilityLegalText2
it,common,labels.position
it,common,auth.emailVerificationCode
it,common,common.confirmDeletePicture
it,common,missionVision.title
it,common,account.passwordManagement
it,common,../admin/pages/operations/UserCRM
it,common,auth.errors.emailInvalid
it,common,location
it,common,dashboard.onboarding.docs.internal_ref
it,common,dashboard.navigation.payroll
it,common,contractOverview
it,common,documents.selectQualificationPlaceholder
it,common,settings.facilityMemberships.subtitle
it,common,aside
it,common,auth.errors.emailVerificationFailed
it,common,../admin/pages/operations/ShiftCommandCenter
it,common,accountBasics.errors.passwordsDoNotMatch
it,common,dashboard.header.resetProfile
it,common,settings.operationalSettingsDescription
it,common,missionVision.experienceSection.title
it,common,accessLevelChoice.fullAccess.benefit3
it,common,auth.signup.firstNamePlaceholder
it,common,operations.open
it,common,settings.accountManagement.description
it,common,Error searching. Please try again.
it,common,operations.closingTime
it,common,billingInformation.unlockBanking
it,common,billingInformation.accessValidityInfo
it,common,errors.tooManyRequests
it,common,values.value3.description
it,common,operations.workerTypeOther
it,common,labels.noticePeriod
it,common,aboutAuthor
it,common,auth.errors.verificationFailed
it,common,settings.accountDeletion.previewTitle
it,common,settings.accountDeletion.success
it,common,dashboard.tutorial.selectionTitle
it,common,Error rejecting user. Please try again.
it,common,auth.signup.termsAgreement
it,common,auth.signup.didntReceiveCode
it,common,Error performing action. Please try again.
it,common,operations.subtitle
it,common,dashboard.onboarding.phoneVerification.operationNotAllowed
it,common,dashboard.onboarding.step2.description
it,common,accountBasics.pushNotifications
it,common,auth.forgotPassword.email
it,common,dashboard.onboarding.step1.areYouEmployedDescription
it,common,operations.title
it,common,dashboard.onboarding.docs.facility_id.title
it,common,app_error
it,common,calculatedEndDate
it,common,auth.errors.loginFailed
it,common,dashboard.onboarding.step2.professionalDescription
it,common,Error updating document. Please try again.
it,common,User removed from facility successfully.
it,common,settings.leaveFacility.error
it,common,featured.title
it,common,auth.backToLogin
it,common,notes
it,common,auth.invitation.acceptError
it,common,accountBasics.currentPassword
it,common,../pages/marketplace/Marketplace
it,common,dashboard.onboarding.step1.restrictedServices.modal.facilityInternal
it,common,downloadPdf
it,common,Schedule updated successfully!
it,common,values.value2.title
it,common,subscription.features.facility.basic.documentStorage
it,common,dashboard.onboarding.step1.professionalLegalNotice
it,common,settings.marketplaceSettingsTitle
it,common,facilityDetails.groupTitle_legalRep
it,common,downloadPdfFailed
it,common,dashboard.navigation.profile
it,common,company
it,common,dashboard.onboarding.step1.professionalLegalText4
it,common,dashboard.onboarding.step1.restrictedServices.modal.teamCollaboration
it,common,operations.workerType
it,common,settings.leaveFacility.toConfirm
it,common,dashboard.navigation.calendar
it,common,cta.forFacilities
it,common,subscription.facility.standard.price
it,common,../admin/pages/ExecutiveDashboard
it,common,settings.accountDeletion.subtitle
it,common,jobPreferences.availabilityStatus
it,common,privacy.sections.content.derniere_mise_a_jour_texte_complet
it,common,accountBasics.deleteEffect1
it,common,labels.salary
it,common,terms.meta.description
it,common,auth.invitation.error
it,common,subscription.features.facility.standard.prioritySupport
it,common,dashboard.onboarding.docs.upload_bill
it,common,accountBasics.profileVisibility
it,common,accessLevelChoice.fullAccess.benefit2
it,common,accountBasics.errors.wrongPassword
it,common,operations.noWorkerRequirements
it,common,Error creating notification
it,common,operations.generatingInvitation
it,common,.switch-wrapper
it,common,../pages/Blog/BlogPost
it,common,2d
it,common,h1meta.description
it,common,contact_pharmacist
it,common,__NOT__
it,common,operations.atLeastOneWorkerRequired
it,common,personalDetails.summary
it,common,auth.errors.termsRequired
it,common,subscription.features.classic.emailNotifications
it,common,auth.login.resetPassword
it,common,userMenu.settings
it,common,searchPlaceholder
it,common,operations.openingHoursTitle
it,common,labels.endDate
it,common,auth.signup.enterPhoneCode
it,common,recurringEvent
it,common,dashboard.onboarding.buttons.back
it,common,dashboard.onboarding.step1.restrictedServices.modal.interimServices
it,common,jobPreferences.workRadius
it,common,auth.errors.passwordRequired
it,common,billingInformation.subtitle
it,common,accountBasics.notificationPreferences
it,common,dashboard.onboarding.profession.select
it,common,accountBasics.newPassword
it,common,dashboard.header.createBusinessDesc
it,common,dashboard.header.createProfessionalDesc
it,common,accountBasics.errors.fileTooLarge
it,common,errors.description
it,common,settings.premiumFeature
it,common,personalDetails.selectPhonePrefix
it,common,h1meta.keywords
it,common,auth.invitation.accepted
it,common,billingInformation.invalidAccessCode
it,common,terms.title
it,common,closeDetails
it,common,auth.login.password
it,common,settings.generalTab
it,common,operations.invitationGenerated
it,common,div
it,common,dashboard.onboarding.docs.select_id_type
it,common,auth.invitation.tokenMissing
it,common,Error sending notification
it,common,settings
it,common,operations.facilityRolesDescription
it,common,documents.remove
it,common,dashboard.tutorial.selectionSubtitle
it,common,auth.errors.signupFailed
it,common,auth.verificationSent.message
it,common,documents.subtitle
it,common,settings.dataSecurityMessage
it,common,support.contact.title
it,common,accountDelete
it,common,billingInformation.backToMethodSelection
it,common,settings.availabilityNotes
it,common,../../locales/en/blog/posts.json
it,common,dashboard.onboarding.errors.missing_document
it,common,billingInformation.payrollDataTitle
it,common,accountBasics.changePicture
it,common,missionVision.insightSection.title
it,common,billingInformation.codeSentTo
it,common,../pages/messages/Messages
it,common,meta.title
it,common,accountBasics.errors.newPasswordRequired
